day train_id time block seq_nr
6 153 14.057119265 AK 46
6 153 14.057119265 AP 47
6 153 14.057119265 AN 48
6 153 14.057119265 AM 49
6 153 14.057119265 AS 50
6 153 14.057119265 AE 51
6 153 14.057119265 AM 52
6 153 14.057119265 AT 53
6 153 14.057119265 AC 54
6 153 14.057119265 AY 55
6 153 14.057119265 BF 56
6 153 14.057119265 AT 57
6 153 14.057119265 AN 58
6 153 14.057119265 AN 59
6 153 14.057119265 AK 60
6 153 14.057119265 AF 61
6 153 14.057119265 AT 62
6 153 14.057119265 BB 63
6 153 14.057119265 AP 64
6 153 14.057119265 BC 65
6 153 14.057119265 AP 66
6 153 14.057119265 AL 67
6 153 14.057119265 AW 68
6 153 14.057119265 BB 69
6 153 14.057119265 BD 70
6 153 14.057119265 BF 71
6 153 14.057119265 AN 72
6 153 14.057119265 BB 73
6 153 14.057119265 AA 74
6 153 14.057119265 AH 75
6 153 14.057119265 AN 76
6 153 14.057119265 BB 77
6 153 14.057119265 AD 78
6 153 14.057119265 AA 79
6 153 14.057119265 AV 80
6 154 14.7351828681 AX 1
6 154 14.7351828681 AR 2
6 154 14.7351828681 AW 3
6 154 14.7351828681 AP 4
6 154 14.7351828681 AK 5
6 154 14.7351828681 AH 6
6 154 14.7351828681 AH 7
6 154 14.7351828681 AN 8
6 154 14.7351828681 AY 9
6 154 14.7351828681 AH 10
6 154 14.7351828681 AC 11
6 154 14.7351828681 BE 12
6 154 14.7351828681 AW 13
6 154 14.7351828681 AS 14
6 154 14.7351828681 AX 15
6 154 14.7351828681 BC 16
6 154 14.7351828681 AB 17
6 154 14.7351828681 AP 18
6 154 14.7351828681 AA 19
6 154 14.7351828681 AN 20
6 154 14.7351828681 AH 21
6 154 14.7351828681 BG 22
6 154 14.7351828681 AN 23
6 154 14.7351828681 AH 24
6 154 14.7351828681 BF 25
6 154 14.7351828681 AS 26
6 154 14.7351828681 AJ 27
6 154 14.7351828681 AK 28
6 154 14.7351828681 AE 29
6 154 14.7351828681 AB 30
6 154 14.7351828681 AN 31
6 154 14.7351828681 AJ 32
6 154 14.7351828681 AR 33
6 154 14.7351828681 BF 34
6 154 14.7351828681 AH 35
6 154 14.7351828681 AX 36
6 154 14.7351828681 AN 37
6 154 14.7351828681 AW 38
6 154 14.7351828681 AM 39
6 154 14.7351828681 AW 40
6 154 14.7351828681 AW 41
6 154 14.7351828681 BC 42
6 154 14.7351828681 AK 43
6 154 14.7351828681 AN 44
6 154 14.7351828681 BC 45
6 154 14.7351828681 AD 46
6 154 14.7351828681 AX 47
6 154 14.7351828681 AM 48
6 154 14.7351828681 AD 49
6 154 14.7351828681 BE 50
6 154 14.7351828681 AG 51
6 154 14.7351828681 AC 52
6 154 14.7351828681 BA 53
6 154 14.7351828681 AP 54
6 154 14.7351828681 AP 55
6 154 14.7351828681 BE 56
6 154 14.7351828681 AY 57
6 154 14.7351828681 AJ 58
6 154 14.7351828681 AV 59
6 154 14.7351828681 AB 60
6 154 14.7351828681 AE 61
6 154 14.7351828681 AJ 62
6 154 14.7351828681 AW 63
6 154 14.7351828681 AX 64
6 154 14.7351828681 BG 65
6 154 14.7351828681 AV 66
6 154 14.7351828681 AM 67
6 154 14.7351828681 AN 68
6 154 14.7351828681 AP 69
6 154 14.7351828681 AV 70
6 154 14.7351828681 AX 71
6 154 14.7351828681 AD 72
6 154 14.7351828681 AE 73
6 154 14.7351828681 AH 74
6 154 14.7351828681 AH 75
6 154 14.7351828681 AF 76
6 154 14.7351828681 AH 77
6 154 14.7351828681 BB 78
6 154 14.7351828681 AN 79
6 154 14.7351828681 AH 80
6 154 14.7351828681 AA 81
6 154 14.7351828681 AJ 82
6 154 14.7351828681 AJ 83
6 154 14.7351828681 AJ 84
6 154 14.7351828681 AD 85
6 154 14.7351828681 AW 86
6 154 14.7351828681 AD 87
6 154 14.7351828681 AH 88
6 154 14.7351828681 AI 89
6 154 14.7351828681 BE 90
6 154 14.7351828681 AT 91
6 154 14.7351828681 AJ 92
6 154 14.7351828681 AW 93
6 154 14.7351828681 AN 94
6 154 14.7351828681 AD 95
6 154 14.7351828681 AV 96
6 154 14.7351828681 AH 97
6 154 14.7351828681 AR 98
6 154 14.7351828681 AC 99
6 154 14.7351828681 AW 100
6 155 15.3757948931 AV 1
6 155 15.3757948931 AD 2
6 155 15.3757948931 BG 3
6 155 15.3757948931 AZ 4
6 155 15.3757948931 AV 5
6 155 15.3757948931 AN 6
6 155 15.3757948931 BC 7
6 155 15.3757948931 AB 8
6 155 15.3757948931 AH 9
6 155 15.3757948931 AE 10
6 155 15.3757948931 AX 11
6 155 15.3757948931 AT 12
6 155 15.3757948931 AP 13
6 155 15.3757948931 AV 14
6 155 15.3757948931 AK 15
6 155 15.3757948931 AK 16
6 155 15.3757948931 AJ 17
6 155 15.3757948931 AU 18
6 155 15.3757948931 AV 19
6 155 15.3757948931 AB 20
6 155 15.3757948931 AV 21
6 155 15.3757948931 AU 22
6 155 15.3757948931 BE 23
6 155 15.3757948931 AY 24
6 155 15.3757948931 BE 25
6 155 15.3757948931 AF 26
6 155 15.3757948931 AF 27
6 155 15.3757948931 AJ 28
6 155 15.3757948931 BG 29
6 155 15.3757948931 AH 30
6 155 15.3757948931 AM 31
6 155 15.3757948931 AX 32
6 155 15.3757948931 AD 33
6 155 15.3757948931 AK 34
6 155 15.3757948931 AK 35
6 155 15.3757948931 AB 36
6 155 15.3757948931 BG 37
6 155 15.3757948931 AI 38
6 155 15.3757948931 AC 39
6 155 15.3757948931 AR 40
6 155 15.3757948931 AQ 41
6 155 15.3757948931 BC 42
6 155 15.3757948931 AH 43
6 155 15.3757948931 AI 44
6 155 15.3757948931 AA 45
6 155 15.3757948931 AV 46
6 155 15.3757948931 AV 47
6 155 15.3757948931 AT 48
6 155 15.3757948931 AP 49
6 155 15.3757948931 AP 50
6 155 15.3757948931 AM 51
6 155 15.3757948931 AA 52
6 155 15.3757948931 AJ 53
6 155 15.3757948931 AX 54
6 155 15.3757948931 AF 55
6 155 15.3757948931 AE 56
6 155 15.3757948931 AR 57
6 155 15.3757948931 AA 58
6 155 15.3757948931 AR 59
6 155 15.3757948931 AU 60
6 156 15.5013379164 AK 1
6 156 15.5013379164 AR 2
6 156 15.5013379164 AW 3
6 156 15.5013379164 AI 4
6 156 15.5013379164 AW 5
6 156 15.5013379164 AF 6
6 156 15.5013379164 AP 7
6 156 15.5013379164 BD 8
6 156 15.5013379164 AI 9
6 156 15.5013379164 AI 10
6 156 15.5013379164 AC 11
6 156 15.5013379164 AW 12
6 156 15.5013379164 AJ 13
6 156 15.5013379164 BC 14
6 156 15.5013379164 AP 15
6 156 15.5013379164 AB 16
6 156 15.5013379164 AY 17
6 156 15.5013379164 AB 18
6 156 15.5013379164 AW 19
6 156 15.5013379164 AE 20
6 156 15.5013379164 AP 21
6 156 15.5013379164 AR 22
6 156 15.5013379164 AC 23
6 156 15.5013379164 AF 24
6 156 15.5013379164 AR 25
6 156 15.5013379164 AY 26
6 156 15.5013379164 AJ 27
6 156 15.5013379164 BF 28
6 156 15.5013379164 AK 29
6 156 15.5013379164 AO 30
6 156 15.5013379164 AB 31
6 156 15.5013379164 BC 32
6 156 15.5013379164 AN 33
6 156 15.5013379164 AY 34
6 156 15.5013379164 AW 35
6 156 15.5013379164 AH 36
6 156 15.5013379164 AW 37
6 156 15.5013379164 AH 38
6 156 15.5013379164 AR 39
6 156 15.5013379164 AA 40
6 156 15.5013379164 AV 41
6 156 15.5013379164 BG 42
6 156 15.5013379164 AF 43
6 156 15.5013379164 BC 44
6 156 15.5013379164 AW 45
6 156 15.5013379164 BB 46
6 156 15.5013379164 AA 47
6 156 15.5013379164 AR 48
6 156 15.5013379164 AD 49
6 156 15.5013379164 AP 50
6 156 15.5013379164 AK 51
6 156 15.5013379164 AH 52
6 156 15.5013379164 AQ 53
6 156 15.5013379164 AH 54
6 156 15.5013379164 AJ 55
6 156 15.5013379164 AR 56
6 156 15.5013379164 AH 57
6 156 15.5013379164 AM 58
6 156 15.5013379164 AF 59
6 156 15.5013379164 AJ 60
6 156 15.5013379164 AZ 61
6 156 15.5013379164 AH 62
6 156 15.5013379164 AV 63
6 156 15.5013379164 AB 64
6 156 15.5013379164 AZ 65
6 156 15.5013379164 AW 66
6 156 15.5013379164 AF 67
6 156 15.5013379164 AC 68
6 156 15.5013379164 BE 69
6 156 15.5013379164 AO 70
6 157 15.7163833247 AE 1
6 157 15.7163833247 AV 2
6 157 15.7163833247 AA 3
6 157 15.7163833247 AW 4
6 157 15.7163833247 AP 5
6 157 15.7163833247 AP 6
6 157 15.7163833247 AK 7
6 157 15.7163833247 AW 8
6 157 15.7163833247 AM 9
6 157 15.7163833247 BF 10
6 157 15.7163833247 AJ 11
6 157 15.7163833247 BC 12
6 157 15.7163833247 AR 13
6 157 15.7163833247 AP 14
6 157 15.7163833247 AB 15
6 157 15.7163833247 AH 16
6 157 15.7163833247 BF 17
6 157 15.7163833247 BG 18
6 157 15.7163833247 AC 19
6 157 15.7163833247 AK 20
6 157 15.7163833247 AA 21
6 157 15.7163833247 AP 22
6 157 15.7163833247 AW 23
6 157 15.7163833247 AJ 24
6 157 15.7163833247 AB 25
6 157 15.7163833247 AV 26
6 157 15.7163833247 AP 27
6 157 15.7163833247 AR 28
6 157 15.7163833247 AV 29
6 157 15.7163833247 AR 30
6 157 15.7163833247 AK 31
6 157 15.7163833247 AX 32
6 157 15.7163833247 AK 33
6 157 15.7163833247 AH 34
6 157 15.7163833247 AE 35
6 157 15.7163833247 AH 36
6 157 15.7163833247 AX 37
6 157 15.7163833247 AL 38
6 157 15.7163833247 AK 39
6 157 15.7163833247 BD 40
6 157 15.7163833247 AU 41
6 157 15.7163833247 AF 42
6 157 15.7163833247 AS 43
6 157 15.7163833247 AF 44
6 157 15.7163833247 AF 45
6 157 15.7163833247 AR 46
6 157 15.7163833247 BB 47
6 157 15.7163833247 AX 48
6 157 15.7163833247 AF 49
6 157 15.7163833247 AI 50
6 157 15.7163833247 BE 51
6 157 15.7163833247 AC 52
6 157 15.7163833247 AA 53
6 157 15.7163833247 BG 54
6 157 15.7163833247 BC 55
6 157 15.7163833247 AR 56
6 157 15.7163833247 AW 57
6 157 15.7163833247 AF 58
6 157 15.7163833247 AV 59
6 157 15.7163833247 AP 60
6 157 15.7163833247 AV 61
6 157 15.7163833247 AG 62
6 157 15.7163833247 AV 63
6 157 15.7163833247 AC 64
6 157 15.7163833247 AK 65
6 157 15.7163833247 AE 66
6 157 15.7163833247 AW 67
6 157 15.7163833247 AH 68
6 157 15.7163833247 AH 69
6 157 15.7163833247 AC 70
6 158 15.819879828 AH 1
6 158 15.819879828 AE 2
6 158 15.819879828 AG 3
6 158 15.819879828 AP 4
6 158 15.819879828 AL 5
6 158 15.819879828 BF 6
6 158 15.819879828 AP 7
6 158 15.819879828 AX 8
6 158 15.819879828 AC 9
6 158 15.819879828 AJ 10
6 158 15.819879828 AN 11
6 158 15.819879828 AK 12
6 158 15.819879828 AP 13
6 158 15.819879828 AC 14
6 158 15.819879828 AN 15
6 158 15.819879828 AK 16
6 158 15.819879828 AH 17
6 158 15.819879828 AK 18
6 158 15.819879828 AV 19
6 158 15.819879828 AK 20
6 158 15.819879828 AD 21
6 158 15.819879828 AS 22
6 158 15.819879828 AH 23
6 158 15.819879828 AJ 24
6 158 15.819879828 AT 25
6 158 15.819879828 AM 26
6 158 15.819879828 BG 27
6 158 15.819879828 AP 28
6 158 15.819879828 AB 29
6 158 15.819879828 AC 30
6 159 16.8113170881 AW 1
6 159 16.8113170881 AV 2
6 159 16.8113170881 AP 3
6 159 16.8113170881 AN 4
6 159 16.8113170881 AP 5
6 159 16.8113170881 BF 6
6 159 16.8113170881 AY 7
6 159 16.8113170881 AC 8
6 159 16.8113170881 AN 9
6 159 16.8113170881 AH 10
6 159 16.8113170881 AV 11
6 159 16.8113170881 AY 12
6 159 16.8113170881 AP 13
6 159 16.8113170881 AK 14
6 159 16.8113170881 AS 15
6 159 16.8113170881 AW 16
6 159 16.8113170881 AR 17
6 159 16.8113170881 AY 18
6 159 16.8113170881 AD 19
6 159 16.8113170881 AC 20
6 159 16.8113170881 AJ 21
6 159 16.8113170881 BB 22
6 159 16.8113170881 BC 23
6 159 16.8113170881 AW 24
6 159 16.8113170881 AA 25
6 159 16.8113170881 BF 26
6 159 16.8113170881 AN 27
6 159 16.8113170881 AH 28
6 159 16.8113170881 AC 29
6 159 16.8113170881 AH 30
6 160 16.8913030762 AH 1
6 160 16.8913030762 AU 2
6 160 16.8913030762 BA 3
6 160 16.8913030762 AR 4
6 160 16.8913030762 AK 5
6 160 16.8913030762 AH 6
6 160 16.8913030762 AF 7
6 160 16.8913030762 AB 8
6 160 16.8913030762 AJ 9
6 160 16.8913030762 AW 10
6 160 16.8913030762 AW 11
6 160 16.8913030762 AE 12
6 160 16.8913030762 BD 13
6 160 16.8913030762 AD 14
6 160 16.8913030762 AR 15
6 160 16.8913030762 AK 16
6 160 16.8913030762 AR 17
6 160 16.8913030762 AW 18
6 160 16.8913030762 AR 19
6 160 16.8913030762 AF 20
6 160 16.8913030762 BE 21
6 160 16.8913030762 AG 22
6 160 16.8913030762 AH 23
6 160 16.8913030762 AX 24
6 160 16.8913030762 AH 25
6 160 16.8913030762 BB 26
6 160 16.8913030762 AE 27
6 160 16.8913030762 BB 28
6 160 16.8913030762 AH 29
6 160 16.8913030762 AH 30
6 160 16.8913030762 AA 31
6 160 16.8913030762 AX 32
6 160 16.8913030762 AW 33
6 160 16.8913030762 AN 34
6 160 16.8913030762 AW 35
6 160 16.8913030762 AW 36
6 160 16.8913030762 BG 37
6 160 16.8913030762 BC 38
6 160 16.8913030762 BA 39
6 160 16.8913030762 AH 40
6 160 16.8913030762 AH 41
6 160 16.8913030762 AQ 42
6 160 16.8913030762 AA 43
6 160 16.8913030762 BF 44
6 160 16.8913030762 AN 45
6 160 16.8913030762 BE 46
6 160 16.8913030762 AP 47
6 160 16.8913030762 BD 48
6 160 16.8913030762 BB 49
6 160 16.8913030762 AS 50
6 160 16.8913030762 AW 51
6 160 16.8913030762 AU 52
6 160 16.8913030762 AW 53
6 160 16.8913030762 AB 54
6 160 16.8913030762 AC 55
6 160 16.8913030762 AF 56
6 160 16.8913030762 AP 57
6 160 16.8913030762 AH 58
6 160 16.8913030762 AF 59
6 160 16.8913030762 AN 60
6 160 16.8913030762 AD 61
6 160 16.8913030762 AQ 62
6 160 16.8913030762 AY 63
6 160 16.8913030762 AG 64
6 160 16.8913030762 AK 65
6 160 16.8913030762 AJ 66
6 160 16.8913030762 AN 67
6 160 16.8913030762 AC 68
6 160 16.8913030762 AM 69
6 160 16.8913030762 AY 70
6 160 16.8913030762 BC 71
6 160 16.8913030762 AH 72
6 160 16.8913030762 AA 73
6 160 16.8913030762 AS 74
6 160 16.8913030762 AB 75
6 160 16.8913030762 AC 76
6 160 16.8913030762 AE 77
6 160 16.8913030762 BD 78
6 160 16.8913030762 AM 79
6 160 16.8913030762 AW 80
6 161 18.191788035 AP 1
6 161 18.191788035 BG 2
6 161 18.191788035 AH 3
6 161 18.191788035 AH 4
6 161 18.191788035 AV 5
6 161 18.191788035 AE 6
6 161 18.191788035 AY 7
6 161 18.191788035 AP 8
6 161 18.191788035 AP 9
6 161 18.191788035 BG 10
6 161 18.191788035 AQ 11
6 161 18.191788035 AB 12
6 161 18.191788035 AE 13
6 161 18.191788035 AS 14
6 161 18.191788035 BC 15
6 161 18.191788035 AR 16
6 161 18.191788035 AR 17
6 161 18.191788035 BC 18
6 161 18.191788035 AP 19
6 161 18.191788035 AB 20
6 161 18.191788035 AX 21
6 161 18.191788035 AN 22
6 161 18.191788035 AY 23
6 161 18.191788035 AO 24
6 161 18.191788035 AP 25
6 161 18.191788035 BE 26
6 161 18.191788035 AW 27
6 161 18.191788035 AB 28
6 161 18.191788035 AZ 29
6 161 18.191788035 AH 30
6 161 18.191788035 AW 31
6 161 18.191788035 AF 32
6 161 18.191788035 AP 33
6 161 18.191788035 AX 34
6 161 18.191788035 AT 35
6 161 18.191788035 AV 36
6 161 18.191788035 BD 37
6 161 18.191788035 AH 38
6 161 18.191788035 AA 39
6 161 18.191788035 AA 40
6 161 18.191788035 AB 41
6 161 18.191788035 BF 42
6 161 18.191788035 AH 43
6 161 18.191788035 AW 44
6 161 18.191788035 AY 45
6 161 18.191788035 BF 46
6 161 18.191788035 BF 47
6 161 18.191788035 BB 48
6 161 18.191788035 AV 49
6 161 18.191788035 AK 50
6 161 18.191788035 AF 51
6 161 18.191788035 AZ 52
6 161 18.191788035 AK 53
6 161 18.191788035 AN 54
6 161 18.191788035 AQ 55
6 161 18.191788035 AV 56
6 161 18.191788035 AW 57
6 161 18.191788035 AB 58
6 161 18.191788035 AP 59
6 161 18.191788035 BG 60
6 161 18.191788035 AD 61
6 161 18.191788035 AX 62
6 161 18.191788035 AS 63
6 161 18.191788035 AE 64
6 161 18.191788035 BE 65
6 161 18.191788035 AM 66
6 161 18.191788035 BC 67
6 161 18.191788035 AA 68
6 161 18.191788035 AL 69
6 161 18.191788035 AH 70
6 161 18.191788035 AU 71
6 161 18.191788035 AX 72
6 161 18.191788035 AR 73
6 161 18.191788035 AM 74
6 161 18.191788035 AN 75
6 161 18.191788035 BG 76
6 161 18.191788035 AJ 77
6 161 18.191788035 BE 78
6 161 18.191788035 AQ 79
6 161 18.191788035 AK 80
6 162 18.4196913084 AD 1
6 162 18.4196913084 AK 2
6 162 18.4196913084 AU 3
6 162 18.4196913084 BE 4
6 162 18.4196913084 AH 5
6 162 18.4196913084 AW 6
6 162 18.4196913084 BE 7
6 162 18.4196913084 AF 8
6 162 18.4196913084 AW 9
6 162 18.4196913084 AR 10
6 162 18.4196913084 AN 11
6 162 18.4196913084 AD 12
6 162 18.4196913084 AN 13
6 162 18.4196913084 AS 14
6 162 18.4196913084 AW 15
6 162 18.4196913084 AY 16
6 162 18.4196913084 AY 17
6 162 18.4196913084 BB 18
6 162 18.4196913084 AR 19
6 162 18.4196913084 BF 20
6 162 18.4196913084 AR 21
6 162 18.4196913084 AV 22
6 162 18.4196913084 AD 23
6 162 18.4196913084 AJ 24
6 162 18.4196913084 AP 25
6 162 18.4196913084 BG 26
6 162 18.4196913084 AD 27
6 162 18.4196913084 AN 28
6 162 18.4196913084 AF 29
6 162 18.4196913084 AW 30
6 162 18.4196913084 AA 31
6 162 18.4196913084 AV 32
6 162 18.4196913084 AY 33
6 162 18.4196913084 AT 34
6 162 18.4196913084 AF 35
6 162 18.4196913084 AW 36
6 162 18.4196913084 AH 37
6 162 18.4196913084 AV 38
6 162 18.4196913084 AP 39
6 162 18.4196913084 AS 40
6 162 18.4196913084 AN 41
6 162 18.4196913084 AO 42
6 162 18.4196913084 AB 43
6 162 18.4196913084 AW 44
6 162 18.4196913084 AJ 45
6 162 18.4196913084 AW 46
6 162 18.4196913084 AP 47
6 162 18.4196913084 AK 48
6 162 18.4196913084 AV 49
6 162 18.4196913084 AV 50
6 162 18.4196913084 BE 51
6 162 18.4196913084 AH 52
6 162 18.4196913084 AF 53
6 162 18.4196913084 AL 54
6 162 18.4196913084 BF 55
6 162 18.4196913084 AC 56
6 162 18.4196913084 BG 57
6 162 18.4196913084 AS 58
6 162 18.4196913084 AV 59
6 162 18.4196913084 AV 60
6 162 18.4196913084 AS 61
6 162 18.4196913084 BF 62
6 162 18.4196913084 AQ 63
6 162 18.4196913084 BG 64
6 162 18.4196913084 AB 65
6 162 18.4196913084 AK 66
6 162 18.4196913084 AS 67
6 162 18.4196913084 BB 68
6 162 18.4196913084 BB 69
6 162 18.4196913084 AU 70
6 162 18.4196913084 AX 71
6 162 18.4196913084 BG 72
6 162 18.4196913084 AH 73
6 162 18.4196913084 AG 74
6 162 18.4196913084 BE 75
6 162 18.4196913084 AZ 76
6 162 18.4196913084 BG 77
6 162 18.4196913084 BB 78
6 162 18.4196913084 AP 79
6 162 18.4196913084 AH 80
6 162 18.4196913084 AP 81
6 162 18.4196913084 AR 82
6 162 18.4196913084 AW 83
6 162 18.4196913084 AF 84
6 162 18.4196913084 BE 85
6 162 18.4196913084 AD 86
6 162 18.4196913084 BG 87
6 162 18.4196913084 AW 88
6 162 18.4196913084 BE 89
6 162 18.4196913084 AW 90
6 162 18.4196913084 AK 91
6 162 18.4196913084 AP 92
6 162 18.4196913084 AD 93
6 162 18.4196913084 BC 94
6 162 18.4196913084 AK 95
6 162 18.4196913084 AC 96
6 162 18.4196913084 AM 97
6 162 18.4196913084 AJ 98
6 162 18.4196913084 AC 99
6 162 18.4196913084 AA 100
6 163 21.2867023835 BB 1
6 163 21.2867023835 AF 2
6 163 21.2867023835 AL 3
6 163 21.2867023835 AF 4
6 163 21.2867023835 AK 5
6 163 21.2867023835 AW 6
6 163 21.2867023835 AI 7
6 163 21.2867023835 AV 8
6 163 21.2867023835 AA 9
6 163 21.2867023835 AE 10
6 163 21.2867023835 AW 11
6 163 21.2867023835 AW 12
6 163 21.2867023835 AV 13
6 163 21.2867023835 AR 14
6 163 21.2867023835 AV 15
6 163 21.2867023835 AJ 16
6 163 21.2867023835 AH 17
6 163 21.2867023835 AM 18
6 163 21.2867023835 BE 19
6 163 21.2867023835 AF 20
6 163 21.2867023835 AP 21
6 163 21.2867023835 AX 22
6 163 21.2867023835 AO 23
6 163 21.2867023835 AK 24
6 163 21.2867023835 AD 25
6 163 21.2867023835 AK 26
6 163 21.2867023835 AE 27
6 163 21.2867023835 AY 28
6 163 21.2867023835 AF 29
6 163 21.2867023835 AP 30
6 163 21.2867023835 AP 31
6 163 21.2867023835 AY 32
6 163 21.2867023835 AK 33
6 163 21.2867023835 AC 34
6 163 21.2867023835 AJ 35
6 163 21.2867023835 BG 36
6 163 21.2867023835 BF 37
6 163 21.2867023835 AK 38
6 163 21.2867023835 AE 39
6 163 21.2867023835 AX 40
6 163 21.2867023835 AU 41
6 163 21.2867023835 AC 42
6 163 21.2867023835 AD 43
6 163 21.2867023835 AP 44
6 163 21.2867023835 AX 45
6 163 21.2867023835 BC 46
6 163 21.2867023835 AB 47
6 163 21.2867023835 AE 48
6 163 21.2867023835 AW 49
6 163 21.2867023835 AY 50
6 163 21.2867023835 AV 51
6 163 21.2867023835 AK 52
6 163 21.2867023835 AY 53
6 163 21.2867023835 AV 54
6 163 21.2867023835 BF 55
6 163 21.2867023835 AW 56
6 163 21.2867023835 AB 57
6 163 21.2867023835 AW 58
6 163 21.2867023835 AY 59
6 163 21.2867023835 BG 60
6 163 21.2867023835 AB 61
6 163 21.2867023835 AP 62
6 163 21.2867023835 AU 63
6 163 21.2867023835 BG 64
6 163 21.2867023835 AK 65
6 163 21.2867023835 AV 66
6 163 21.2867023835 AN 67
6 163 21.2867023835 AH 68
6 163 21.2867023835 BA 69
6 163 21.2867023835 AK 70
6 163 21.2867023835 AH 71
6 163 21.2867023835 AN 72
6 163 21.2867023835 BE 73
6 163 21.2867023835 BG 74
6 163 21.2867023835 BB 75
6 163 21.2867023835 AD 76
6 163 21.2867023835 AX 77
6 163 21.2867023835 AR 78
6 163 21.2867023835 AV 79
6 163 21.2867023835 AK 80
6 163 21.2867023835 AP 81
6 163 21.2867023835 AN 82
6 163 21.2867023835 AK 83
6 163 21.2867023835 AM 84
6 163 21.2867023835 AA 85
6 163 21.2867023835 BG 86
6 163 21.2867023835 AC 87
6 163 21.2867023835 AD 88
6 163 21.2867023835 BE 89
6 163 21.2867023835 AK 90
6 163 21.2867023835 AN 91
6 163 21.2867023835 AF 92
6 163 21.2867023835 AK 93
6 163 21.2867023835 AH 94
6 163 21.2867023835 AD 95
6 163 21.2867023835 BB 96
6 163 21.2867023835 AE 97
6 163 21.2867023835 AX 98
6 163 21.2867023835 AO 99
6 163 21.2867023835 AJ 100
6 164 21.3187159467 AH 1
6 164 21.3187159467 BG 2
6 164 21.3187159467 AG 3
6 164 21.3187159467 AS 4
6 164 21.3187159467 AN 5
6 164 21.3187159467 AK 6
6 164 21.3187159467 AY 7
6 164 21.3187159467 AL 8
6 164 21.3187159467 AC 9
6 164 21.3187159467 AG 10
6 164 21.3187159467 AW 11
6 164 21.3187159467 AR 12
6 164 21.3187159467 AJ 13
6 164 21.3187159467 BA 14
6 164 21.3187159467 AJ 15
6 164 21.3187159467 AY 16
6 164 21.3187159467 AA 17
6 164 21.3187159467 AH 18
6 164 21.3187159467 AF 19
6 164 21.3187159467 AB 20
6 164 21.3187159467 BC 21
6 164 21.3187159467 AH 22
6 164 21.3187159467 AE 23
6 164 21.3187159467 AN 24
6 164 21.3187159467 BA 25
6 164 21.3187159467 AJ 26
6 164 21.3187159467 AX 27
6 164 21.3187159467 AX 28
6 164 21.3187159467 BE 29
6 164 21.3187159467 BG 30
6 164 21.3187159467 BG 31
6 164 21.3187159467 AN 32
6 164 21.3187159467 BB 33
6 164 21.3187159467 AA 34
6 164 21.3187159467 BB 35
6 164 21.3187159467 AV 36
6 164 21.3187159467 AS 37
6 164 21.3187159467 AG 38
6 164 21.3187159467 AQ 39
6 164 21.3187159467 AX 40
6 164 21.3187159467 AW 41
6 164 21.3187159467 AW 42
6 164 21.3187159467 AR 43
6 164 21.3187159467 AP 44
6 164 21.3187159467 AF 45
6 164 21.3187159467 AP 46
6 164 21.3187159467 AP 47
6 164 21.3187159467 AK 48
6 164 21.3187159467 AK 49
6 164 21.3187159467 AR 50
6 164 21.3187159467 BB 51
6 164 21.3187159467 AA 52
6 164 21.3187159467 AG 53
6 164 21.3187159467 BB 54
6 164 21.3187159467 BE 55
6 164 21.3187159467 AS 56
6 164 21.3187159467 BE 57
6 164 21.3187159467 BE 58
6 164 21.3187159467 AR 59
6 164 21.3187159467 BG 60
6 164 21.3187159467 AE 61
6 164 21.3187159467 AP 62
6 164 21.3187159467 AW 63
6 164 21.3187159467 AK 64
6 164 21.3187159467 AW 65
6 164 21.3187159467 AH 66
6 164 21.3187159467 AV 67
6 164 21.3187159467 AV 68
6 164 21.3187159467 AW 69
6 164 21.3187159467 AF 70
6 165 21.3860943241 AK 1
6 165 21.3860943241 AW 2
6 165 21.3860943241 AJ 3
6 165 21.3860943241 AD 4
6 165 21.3860943241 AN 5
6 165 21.3860943241 AK 6
6 165 21.3860943241 BF 7
6 165 21.3860943241 AX 8
6 165 21.3860943241 AD 9
6 165 21.3860943241 AV 10
6 165 21.3860943241 AQ 11
6 165 21.3860943241 AN 12
6 165 21.3860943241 AP 13
6 165 21.3860943241 AK 14
6 165 21.3860943241 AK 15
6 165 21.3860943241 AQ 16
6 165 21.3860943241 BC 17
6 165 21.3860943241 BE 18
6 165 21.3860943241 BE 19
6 165 21.3860943241 AK 20
6 165 21.3860943241 BE 21
6 165 21.3860943241 AV 22
6 165 21.3860943241 AN 23
6 165 21.3860943241 AM 24
6 165 21.3860943241 BB 25
6 165 21.3860943241 AR 26
6 165 21.3860943241 AY 27
6 165 21.3860943241 AJ 28
6 165 21.3860943241 BF 29
6 165 21.3860943241 AF 30
6 166 21.8648064011 AW 1
6 166 21.8648064011 AX 2
6 166 21.8648064011 AK 3
6 166 21.8648064011 AV 4
6 166 21.8648064011 AV 5
6 166 21.8648064011 AM 6
6 166 21.8648064011 AD 7
6 166 21.8648064011 AJ 8
6 166 21.8648064011 AJ 9
6 166 21.8648064011 AY 10
6 166 21.8648064011 BB 11
6 166 21.8648064011 AD 12
6 166 21.8648064011 AE 13
6 166 21.8648064011 AJ 14
6 166 21.8648064011 AX 15
6 166 21.8648064011 AW 16
6 166 21.8648064011 AM 17
6 166 21.8648064011 AW 18
6 166 21.8648064011 AJ 19
6 166 21.8648064011 AV 20
6 166 21.8648064011 BD 21
6 166 21.8648064011 AH 22
6 166 21.8648064011 AD 23
6 166 21.8648064011 AP 24
